번호,상세 위치,설치 위치,도로명주소,위도,경도,전화번호,latitude,longitude
4116,교무실 앞,서울오류초등학교,"서울특별시 구로구 경인로19길 39, 서울오류초등학교 (오류동)",126.8420377,37.49753706,070-4173-5634,37.49753706,126.8420377
4117,관리사무소 앞,공릉태강아파트,"서울특별시 노원구 공릉로34길 62 (공릉동, 태강아파트)",127.0831222,37.62349175,02-979-8050,37.62336469,127.0821222
4118,1단지 커뮤니티센터 입구 1층,북한산래미안아파트,"서울특별시 은평구 진흥로 267 (불광동, 북한산래미안아파트)",126.9385656,37.61187193,010-4762-5611,37.61187193,126.9385656
4119,2단지 커뮤니티센터 입구 1층,북한산래미안아파트,"서울특별시 은평구 진흥로 265 (불광동, 북한산래미안아파트)",126.9368518,37.61170533,010-4762-5611,37.61170533,126.9368518
4120,안전교육장,아크로리츠카운티현장(DL이앤씨),서울특별시 서초구 효령로34길 47 (방배동),127.0005704,37.47947393,010-9577-3895,37.47947393,127.0005704
4121,1번 Gate,아크로리츠카운티현장(DL이앤씨),서울특별시 서초구 효령로34길 47 (방배동),127.0005704,37.47947393,010-9577-3895,37.47947393,127.0005704
4122,휘트니스센터,힐스테이트상도센트럴파크,"서울특별시 동작구 상도로 346-1 (상도동, 힐스테이트 상도 센트럴파크)",126.9516675,37.49678998,02-826-8901,37.49678998,126.9516675
4123,새천년관 1층,건국대학교산학협력단,"서울특별시 광진구 능동로 120, 건국대학교 (화양동)",127.0773408,37.54352553,02-6920-0317,37.53918267,127.0747119
4124,GTX 연신내역 B1 고객안전센터 옆,GTX-A연신내역,서울특별시 은평구 연서로 231 (갈현동),126.9206413,37.61920726,010-2712-8823,37.61895076,126.9206485
4125,경로당 출입구 옆,상계주공9단지아파트,"서울특별시 노원구 노원로 532 (상계동, 상계주공9단지아파트)",127.0598242,37.66462073,02-934-0147,37.66462073,127.0598242
4126,1층 거실,레미니스1단지경로당,"서울특별시 송파구 성내천로 6 (오금동, 송파레미니스)",127.1348282,37.50833724,010-3203-6124,37.50833724,127.1348282
4127,B1 안전요원실,GTX-A수서역,"서울특별시 강남구 광평로 지하270, 수서역 (수서동)",127.1018592,37.48738899,02-6048-7080,37.48738899,127.1018592
4128,10층 (주)이마트에브리데이 사업부,(주)이마트에브리데이,"서울특별시 성동구 성수일로 56, 성수동BY센터 10층 (성수동2가)",127.0504264,37.54533784,010-3494-9502,37.54533784,127.0504264
4129,1층 경로당내부,장평경로당,"서울특별시 동대문구 한천로28길 27, 장평경노당 (장안동)",127.0684548,37.57325237,010-5238-7076,37.57325237,127.0684548
4130,1층 관리사무소 내 벽면,힐스테이트리슈빌강일,"서울특별시 강동구 아리수로93다길 80 (강일동, 힐스테이트 리슈빌 강일)",127.1742319,37.57287515,010-4736-4006,37.57287515,127.1742319
4131,경로당 입구 옆,샛별경로당,"서울특별시 동대문구 장한로17길 20, 샛별경로당 (장안동)",127.0674928,37.56784857,010-3004-7658,37.56784857,127.0674928
4132,관리사무소 1층현관,성내삼성아파트,"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",127.1259811,37.52994395,010-6498-6470,37.52994395,127.1259811
4133,1단지 노인정 1층현관,성내삼성아파트,"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",127.1259811,37.52994395,010-6498-6470,37.52994395,127.1259811
4134,301동 1~2호라인,성내삼성아파트,"서울특별시 강동구 풍성로 128 (성내동, 성내동삼성아파트)",127.1259811,37.52994395,010-6498-6470,37.52994395,127.1259811
4135,1층 꿈동산5 교실 앞,서울성일초등학교,"서울특별시 강동구 성내로15길 33, 서울성일초등학교 (성내동)",127.1284083,37.52970924,02-2224-4699,37.52970924,127.1284083
4136,대흥빌딩 7층 엘레베이터 옆,미성지에스이,서울특별시 영등포구 당산로 118 (당산동3가),126.8970183,37.52512066,010-5035-5525,37.52512066,126.8970183
4137,10층,대교산업,"서울특별시 영등포구 여의나루로 71, 동화빌딩 (여의도동)",126.926874,37.52378114,010-2080-4209,37.52378114,126.926874
4138,경로당 내,세일경로당,"서울특별시 금천구 시흥대로147길 30-15, 세일경로당 (독산동)",126.8966096,37.474236,02-861-1861,37.47476704,126.8961868
4139,경로당 출입구,영보경로당,"서울특별시 금천구 시흥대로141길 61-1, 영보경로문화센터 (독산동)",126.8975444,37.47559725,010--5389-4191,37.47561789,126.8973417
4140,경로당 내,우정경로당,"서울특별시 금천구 두산로3길 49, 우정경로당 (가산동)",126.8887046,37.47268413,02-862-4898,37.47268413,126.8887046
4141,1층,쌍문신원주상복합2차아파트,"서울특별시 도봉구 해등로 190 (쌍문동, 신원주상복합2차아파트)",127.0357594,37.65821667,010-5354-0066,37.65821667,127.0357594
4142,헬스장 문 앞,도봉경찰서상무관,"서울특별시 도봉구 노해로 403, 서울도봉경찰서 (창동)",127.0523758,37.6535367,02-2289-9357,37.6535367,127.0523758
4143,3층 사무실,인강원,"서울특별시 도봉구 평화로15번길 9-25, 사회복지법인인강원 (도봉동)",127.0419009,37.6946133,02-955-0526,37.6946133,127.0419009
4144,관리사무소,방학한화성원아파트,"서울특별시 도봉구 방학로11길 10 (방학동, 한화아파트)",127.0318317,37.66088335,010-8759-3519,37.66088335,127.0318317
4145,1층 벽쪽,도봉구치매안심센터,서울특별시 도봉구 덕릉로60차길 12 (창동),127.0417586,37.63678219,010-8713-7486,37.63678219,127.0417586
4146,5층 병동 간호사실,장튼위튼병원,"서울특별시 관악구 남부순환로 1867, 장튼위튼병원 (봉천동)",126.9573051,37.47982869,02-879-7119,37.47982869,126.9573051
4147,제1 경로당 거실,고덕그라시움아파트경로당,"서울특별시 강동구 고덕로 333 (고덕동, 고덕그라시움)",127.1591765,37.55617709,010-***-****,37.55617709,127.1591765
4148,제2 경로당 거실,고덕그라시움아파트경로당,"서울특별시 강동구 고덕로 333 (고덕동, 고덕그라시움)",127.1591765,37.55617709,010-***-****,37.55617709,127.1591765
4149,출입구,(주)휴세코,"서울특별시 용산구 한남대로 98, 일신빌딩 5층 (한남동)",127.0055008,37.53725903,010-6274-6688,37.53725903,127.0055008
4150,경로당 내,목화경로당,"서울특별시 금천구 문성로7가길 14, 독산3동 목화경로당 (독산동)",126.9065001,37.47753698,010-5574-2817,37.47753698,126.9065001
4151,경로당 내부,미나리경로당,"서울특별시 동대문구 천호대로87길 43, 미나리경로당 (장안동)",127.0679937,37.5638584,010-3715-5697,37.5638584,127.0679937
4152,본관 1층,연천초등학교,"서울특별시 은평구 연서로34길 22, 연천초등학교 (불광동)",126.9299179,37.62134929,02-357-3911,37.62134929,126.9299179
4153,아이센터 우측 3m,"5,6호선 청구역","서울특별시 중구 청구로 지하77, 청구역 5,6호선 (신당동)",127.013806,37.56029391,02-6311-5370,37.56029391,127.013806
4154,경로당 내 할아버지방,흑석롯데캐슬에듀포레아파트경로당,"서울특별시 동작구 서달로 123 (흑석동, 롯데캐슬 에듀포레)",126.9596731,37.50421186,010-3532-2301,37.50421186,126.9596731
4155,505동,잠실주공5단지,"서울특별시 송파구 송파대로 567 (잠실동, 잠실주공아파트)",127.0930487,37.51313818,02-422-4005,37.51313818,127.0930487
4156,514동 입구,잠실주공5단지,"서울특별시 송파구 송파대로 567 (잠실동, 잠실주공아파트)",127.0930487,37.51313818,02-422-4005,37.51313818,127.0930487
4157,525동,잠실주공5단지,"서울특별시 송파구 송파대로 567 (잠실동, 잠실주공아파트)",127.0930487,37.51313818,02-422-4005,37.51313818,127.0930487
4158,529동,잠실주공5단지,"서울특별시 송파구 송파대로 567 (잠실동, 잠실주공아파트)",127.0930487,37.51313818,02-422-4005,37.51313818,127.0930487
4159,내부출입문앞,성현동아아파트1단지경로당,"서울특별시 관악구 관악로 285 (봉천동, 성현동아아파트)",126.9551316,37.48936831,010-5870-7561,37.48936831,126.9551316
4160,경로당내부,관악드림타운2단지아파트경로당,"서울특별시 관악구 구암길 106 (봉천동, 관악드림타운아파트)",126.9485613,37.49166239,010-2922-3106,37.49127941,126.9486646
4161,경로당,잠실올림픽공원아이파크경로당,"서울특별시 송파구 올림픽로43길 34 (풍납동, 잠실 올림픽공원 아이파크)",127.1144437,37.5249191,010-5261-8921,37.5249191,127.1144437
4162,경로당 내,송파꿈에그린경로당,"서울특별시 송파구 위례광장로 121 (장지동, 위례24단지)",127.139627,37.47622439,02-406-3113,37.47686504,127.1382163
4163,경로당입구내 중앙,벽산블루밍아파트2단지경로당,"서울특별시 관악구 은천로 93 (봉천동, 벽산블루밍아파트)",126.9434254,37.49077255,010-4249-0577,37.48735272,126.9454289
4164,경로당 출입문내,두산아파트1단지경로당,"서울특별시 관악구 봉천로 387 (봉천동, 두산아파트)",126.9423226,37.48382975,010-8488-2382,37.48376028,126.9427012
4165,할머니방,두산아파트2단지경로당,"서울특별시 관악구 은천로 86 (봉천동, 두산아파트)",126.9444248,37.48554817,010-6433-0059,37.48554817,126.9444248
4166,경로당 식당,관악현대아파트경로당,"서울특별시 관악구 관악로 304 (봉천동, 현대아파트)",126.9586074,37.49299532,010-7773-9366,37.49205057,126.957711
4167,거실내부,푸르지오아파트경로당,"서울특별시 관악구 관악로30길 27 (봉천동, 관악푸르지오)",126.960143,37.48665275,1073397156,37.48896635,126.9606433
4168,1층 중앙현관,서울매동초등학교,"서울특별시 종로구 사직로9길 19, 매동초등학교 (필운동)",126.966717,37.57753914,02-737-4263,37.57753914,126.966717
4169,6층 사무실입구,대보그룹,"서울특별시 강남구 광평로 280, 로즈데일오피스텔 (수서동)",127.1031081,37.48731916,010-3560-9301,37.48731916,127.1031081
4170,36층,(주)조선호텔앤리조트조선팰리스강남,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",127.0413565,37.50288135,010-3649-8160,37.50288135,127.0413565
4171,24층,(주)조선호텔앤리조트조선팰리스강남,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",127.0413565,37.50288135,010-3649-8160,37.50288135,127.0413565
4172,4층,(주)조선호텔앤리조트조선팰리스강남,"서울특별시 강남구 테헤란로 231, 센터필드 (역삼동)",127.0413565,37.50288135,010-3649-8160,37.50288135,127.0413565
4173,남자화장실 앞,벽산블루밍아파트3단지경로당,"서울특별시 관악구 양녕로 117 (봉천동, 벽산블루밍아파트)",126.9427036,37.49203811,02-6747-9617,37.49150878,126.9427267
4174,2층 할아버지방,국사봉경로당,"서울특별시 관악구 은천로15길 13-2, 국사봉경로당 (봉천동)",126.9437274,37.4875269,02-889-2636,37.4875269,126.9437274
4175,5층 기숙사 로비,서울영상고등학교,"서울특별시 양천구 목동로11길 46, 서울영상고등학교 (신정동)",126.8602935,37.52330444,2602-7121,37.52330444,126.8602935
4176,1층할아버지방 입구,벽산블루밍아파트1단지경로당,"서울특별시 관악구 은천로 93 (봉천동, 벽산블루밍아파트)",126.9461779,37.48811136,02-3285-1152,37.48735272,126.9454289
4177,1층 할아버지방,하난곡경로당,"서울특별시 관악구 난우10가길 20-7, 고맙습니다하난곡작은도서관 (신림동)",126.9199438,37.47683046,010-3563-6151,37.47683046,126.9199438
4178,201관 1층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.956989,37.50524167,02-820-6103,37.50472672,126.9538339
4179,102관 1층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.9590241,37.50640694,02-820-6103,37.50472672,126.9538339
4180,105관 1층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.958886,37.50560725,02-820-6103,37.50472672,126.9538339
4181,302관 1층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.9550467,37.50495488,02-820-6103,37.50472672,126.9538339
4182,303관 B1층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.9558074,37.50473216,02-820-6103,37.50472672,126.9538339
4183,310관 B3층,중앙대학교,"서울특별시 동작구 흑석로 84, 중앙대학교 (흑석동)",126.9558817,37.50340096,02-820-6103,37.50472672,126.9538339
4184,관리사무소,마곡엠밸리7단지아파트,"서울특별시 강서구 마곡서로 133 (마곡동, 마곡엠밸리7단지)",126.8238387,37.5645561,02-3665-7022,37.5645561,126.8238387
4185,1층 로비,개현초등학교,"서울특별시 강남구 선릉로 15, 신설초(예정) (개포동)",127.0620426,37.48102621,070-4675-7313,37.48102621,127.0620426
4186,908동 헬스장&골프장 사이 복도,개포상록스타힐스,"서울특별시 강남구 영동대로 16 (일원동, 상록 스타힐스)",127.0769064,37.48876082,010-9782-5258,37.48870179,127.0748317
4187,908동 앞 후문 보안초소 안,개포상록스타힐스,"서울특별시 강남구 영동대로 16 (일원동, 상록 스타힐스)",127.0771668,37.48908051,010-9782-5258,37.48870179,127.0748317
4188,910동 북카페 앞 복도,개포상록스타힐스,"서울특별시 강남구 영동대로 16 (일원동, 상록 스타힐스)",127.0762559,37.48847743,010-9782-5258,37.48870179,127.0748317
4189,9층,후니드,"서울특별시 영등포구 의사당대로 8, 삼환까뮤빌딩 (여의도동)",126.9168952,37.52787086,02-3434-8034,37.52787086,126.9168952
4190,경로당 내,만수경로당,"서울특별시 금천구 시흥대로90길 60-3, 만수경로당 (독산동)",126.9007382,37.4627512,010-2217-2008,37.46282267,126.9009674
4191,경로당 입구,정훈경로당,"서울특별시 금천구 독산로64길 79, 독산2동 정훈경로당 (독산동)",126.9064448,37.46683429,010-4242-4348,37.46683429,126.9064448
4192,경로당입구,신흥경로당,"서울특별시 금천구 금하로23길 155, 신흥경로당 (시흥동)",126.9073426,37.45701307,010-6455-9900,37.45701307,126.9073426
4193,경로당입구,금산경로당,서울특별시 금천구 시흥대로24길 50 (시흥동),126.9071654,37.44127366,010-2918-1789,37.44127366,126.9071654
4194,경로당 내,럭키아파트경로당,"서울특별시 금천구 시흥대로47길 43 (시흥동, 럭키아파트)",126.8989553,37.45065531,010-5790-9798,37.45065531,126.8989553
